companyID,jobID,companySize
b5dc4e5d9b495d0196f61d45b26ef33e,ce78d1da254c0843eb23951ae077ff5f,51-100
b706835de79a2b4e80506f582af3676a,97af4fb322bb5c8973ade16764156bed,11-50
5737034557ef5b8c02c0e46513b98f90,2291d2ec3b3048d1a6f86c2c4591b7e0,
f93882cbd8fc7fb794c1011d63be6fb6,c4015b7f368e6b4871809f49debe0579,1-10
b73dfe25b4b8714c029b37a6ad3006fa,8ce6790cc6a94e65f17f908f462fae85,
8698ff92115213ab187d31d4ee5da8ea,cd758e8f59dfdf06a852adad277986ca,11-50
f93882cbd8fc7fb794c1011d63be6fb6,bea5955b308361a1b07bc55042e25e54,1-10
a4d2f0d23dcc84ce983ff9157f8b7f88,fc49306d97602c8ed1be1dfbf0835ead,1-10
4734ba6f3de83d861c3176a6273cac6d,b73dfe25b4b8714c029b37a6ad3006fa,
37f0e884fbad9667e38940169d0a3c95,6766aa2750c19aad2fa1b32f36ed4aee,11-50
452bf208bf901322968557227b8f6efe,8a3363abe792db2d8761d6403605aeb7,51-100
192fc044e74dffea144f9ac5dc9f3395,f4f6dce2f3a0f9dada0c2b5b66452017,51-100
a8e864d04c95572d1aece099af852d0a,ffeabd223de0d4eacb9a3e6e53e5448d,11-50
3fb451ca2e89b3a13095b059d8705b15,f4dd765c12f2ef67f98f3558c282a9cd,11-50
4d5b995358e7798bc7e9d9db83c612a5,892c91e0a653ba19df81a90f89d99bcd,11-50
5f93f983524def3dca464469d2cf9f3e,f1b6f2857fb6d44dd73c7041e0aa0f19,51-100
37f0e884fbad9667e38940169d0a3c95,c5ab0bc60ac7929182aadd08703f1ec6,11-50
e49b8b4053df9505e1f48c3a701c0682,dbe272bab69f8e13f14b405e038deb64,51-100
42e77b63637ab381e8be5f8318cc28a2,49ae49a23f67c759bf4fc791ba842aa2,201-500
95151403b0db4f75bfd8da0b393af853,6d70cb65d15211726dcce4c0e971e21c,11-50
7949e456002b28988d38185bd30e77fd,4f16c818875d9fcb6867c7bdc89be7eb,11-50
17d63b1625c816c22647a73e1482372b,3493894fa4ea036cfc6433c3e2ee63b0,101-200
17c276c8e723eb46aef576537e9d56d0,1e1d184167ca7676cf665225e236a3d2,11-50
3b8a614226a953a8cd9526fca6fe9ba5,918317b57931b6b7a7d29490fe5ec9f9,201-500
846c260d715e5b854ffad5f70a516c88,55743cc0393b1cb4b8b37d09ae48d097,101-200
cdc0d6e63aa8e41c89689f54970bb35f,5f0f5e5f33945135b874349cfbed4fb9,51-100
e165421110ba03099a1c0393373c5b43,877a9ba7a98f75b90a9d49f53f15a858,51-100
17fafe5f6ce2f1904eb09d2e80a4cbf6,3df1d4b96d8976ff5986393e8767f5b2,
66808e327dc79d135ba18e051673d906,7380ad8a673226ae47fce7bff88e9c33,
4588e674d3f0faf985047d4c3f13ed0d,22fb0cee7e1f3bde58293de743871417,11-50
884d79963bd8bc0ae9b13a1aa71add73,4558dbb6f6f8bb2e16d03b85bde76e2c,11-50
53e3a7161e428b65688f14b84d61c610,8d7d8ee069cb0cbbf816bbb65d56947e,101-200
c3c59e5f8b3e9753913f4d435b53c308,1b0114c51cc532ed34e1954b5b9e4b58,11-50
b5dc4e5d9b495d0196f61d45b26ef33e,8b6dd7db9af49e67306feb59a8bdc52c,51-100
655ea4bd3b5736d88afc30c9212ccddf,7eb3c8be3d411e8ebfab08eba5f49632,101-200
959a557f5f6beb411fd954f3f34b21c3,63538fe6ef330c13a05a3ed7e599d5f7,11-50
20aee3a5f4643755a79ee5f6a73050ac,4a47d2983c8bd392b120b627e0e1cab4,11-50
8dd48d6a2e2cad213179a3992c0be53c,f4be00279ee2e0a53eafdaa94a151e2c,11-50
2dace78f80bc92e6d7493423d729448e,996a7fa078cc36c46d02f9af3bef918b,51-100
069d3bb002acd8d7dd095917f9efe4cb,013a006f03dbc5392effeb8f18fda755,11-50
5878a7ab84fb43402106c575658472fa,c6e19e830859f2cb9f7c8f8cacb8d2a6,101-200
c058f544c737782deacefa532d9add4c,00e26af6ac3b1c1c49d7c3d79c60d000,101-200
6e79ed05baec2754e25b4eac73a332d2,7940ab47468396569a906f75ff3f20ef,11-50
25ddc0f8c9d3e22e03d3076f98d83cb2,37bc2f75bf1bcfe8450a1a41c200364c,
7eacb532570ff6858afd2723755ff790,6ea2ef7311b482724a9b7b0bc0dd85c6,201-500
6cd67d9b6f0150c77bda2eda01ae484c,598b3e71ec378bd83e0a727608b5db01,101-200
e22dd5dabde45eda5a1a67772c8e25dd,285ab9448d2751ee57ece7f762c39095,1000 이상
0a09c8844ba8f0936c20bd791130d6b6,632cee946db83e7a52ce5e8d6f0fed35,11-50
36a1694bce9815b7e38a9dad05ad42e0,e97ee2054defb209c35fe4dc94599061,11-50
632cee946db83e7a52ce5e8d6f0fed35,b4288d9c0ec0a1841b3b3728321e7088,11-50
3328bdf9a4b9504b9398284244fe97c2,a1d50185e7426cbb0acad1e6ca74b9aa,1000 이상
bcb41ccdc4363c6848a1d760f26c28a0,a113c1ecd3cace2237256f4c712f61b5,11-50
645098b086d2f9e1e0e939c27f9f2d6f,e6d8545daa42d5ced125a4bf747b3688,11-50
7f1171a78ce0780a2142a6eb7bc4f3c8,c410003ef13d451727aeff9082c29a5c,51-100
f3173935ed8ac4bf073c1bcd63171f8a,abea47ba24142ed16b7d8fbf2c740e0d,11-50
f33ba15effa5c10e873bf3842afb46a6,3210ddbeaa16948a702b6049b8d9a202,51-100
df263d996281d984952c07998dc54358,7d04bbbe5494ae9d2f5a76aa1c00fa2f,51-100
9cb67ffb59554ab1dabb65bcb370ddd9,74bba22728b6185eec06286af6bec36d,11-50
006f52e9102a8d3be2fe5614f42ba989,2050e03ca119580f74cca14cc6e97462,101-200
8757150decbd89b0f5442ca3db4d0e0e,bca82e41ee7b0833588399b1fcd177c7,
b5dc4e5d9b495d0196f61d45b26ef33e,55a7cf9c71f1c9c495413f934dd1a158,51-100
eddea82ad2755b24c4e168c5fc2ebd40,5ea1649a31336092c05438df996a3e59,11-50
92fb0c6d1758261f10d052e6e2c1123c,53e3a7161e428b65688f14b84d61c610,1-10
a4d2f0d23dcc84ce983ff9157f8b7f88,7bb060764a818184ebb1cc0d43d382aa,1-10
7503cfacd12053d309b6bed5c89de212,535ab76633d94208236a2e829ea6d888,1-10
06997f04a7db92466a2baa6ebc8b872d,42e77b63637ab381e8be5f8318cc28a2,201-500
5c04925674920eb58467fb52ce4ef728,28f0b864598a1291557bed248a998d4e,51-100
a2137a2ae8e39b5002a3f8909ecb88fe,7c590f01490190db0ed02a5070e20f01,51-100
cdc0d6e63aa8e41c89689f54970bb35f,2dace78f80bc92e6d7493423d729448e,51-100
535ab76633d94208236a2e829ea6d888,3e89ebdb49f712c7d90d1b39e348bbbf,1-10
b5dc4e5d9b495d0196f61d45b26ef33e,23ce1851341ec1fa9e0c259de10bf87c,51-100
8dd48d6a2e2cad213179a3992c0be53c,19b650660b253761af189682e03501dd,11-50
4734ba6f3de83d861c3176a6273cac6d,85fc37b18c57097425b52fc7afbb6969,
e165421110ba03099a1c0393373c5b43,c3e878e27f52e2a57ace4d9a76fd9acf,51-100
1587965fb4d4b5afe8428a4a024feb0d,959a557f5f6beb411fd954f3f34b21c3,11-50
2dace78f80bc92e6d7493423d729448e,44c4c17332cace2124a1a836d9fc4b6f,51-100
193002e668758ea9762904da1a22337c,92262bf907af914b95a0fc33c3f33bf6,11-50
4fa53be91b4933d536748a60458b9797,160c88652d47d0be60bfbfed25111412,1-10
632cee946db83e7a52ce5e8d6f0fed35,9c82c7143c102b71c593d98d96093fde,11-50
a8e864d04c95572d1aece099af852d0a,fde9264cf376fffe2ee4ddf4a988880d,11-50
cdc0d6e63aa8e41c89689f54970bb35f,8248a99e81e752cb9b41da3fc43fbe7f,51-100
d7322ed717dedf1eb4e6e52a37ea7bcd,c0f168ce8900fa56e57789e2a2f2c9d0,
6bc24fc1ab650b25b4114e93a98f1eba,eba0dc302bcd9a273f8bbb72be3a687b,1-10
16c222aa19898e5058938167c8ab6c57,10a7cdd970fe135cf4f7bb55c0e3b59f,1-10
b5dc4e5d9b495d0196f61d45b26ef33e,d554f7bb7be44a7267068a7df88ddd20,51-100
cdc0d6e63aa8e41c89689f54970bb35f,36a1694bce9815b7e38a9dad05ad42e0,51-100
66808e327dc79d135ba18e051673d906,3ad7c2ebb96fcba7cda0cf54a2e802f5,
9da187a7a191431db943a9a5a6fec6f4,2290a7385ed77cc5592dc2153229f082,1-10
05311655a15b75fab86956663e1819cd,144a3f71a03ab7c4f46f9656608efdb2,11-50
aba3b6fd5d186d28e06ff97135cade7f,9a96876e2f8f3dc4f3cf45f02c61c0c1,1-10
4e0928de075538c593fbdabb0c5ef2c3,5e388103a391daabe3de1d76a6739ccd,11-50
ec8ce6abb3e952a85b8551ba726a1227,a0160709701140704575d499c997b6ca,11-50
2dace78f80bc92e6d7493423d729448e,d86ea612dec96096c5e0fcc8dd42ab6d,51-100
4fac9ba115140ac4f1c22da82aa0bc7f,2823f4797102ce1a1aec05359cc16dd9,11-50
54f5f4071faca32ad5285fef87b78646,6a61d423d02a1c56250dc23ae7ff12f3,11-50
67c6a1e7ce56d3d6fa748ab6d9af3fd7,8e6b42f1644ecb1327dc03ab345e618b,11-50
7eb3c8be3d411e8ebfab08eba5f49632,fd2c5e4680d9a01dba3aada5ece22270,101-200
edfbe1afcf9246bb0d40eb4d8027d90f,33e8075e9970de0cfea955afd4644bb2,
6f3e29a35278d71c7f65495871231324,1e056d2b0ebd5c878c550da6ac5d3724,11-50
0fcbc61acd0479dc77e3cccc0f5ffca7,5eac43aceba42c8757b54003a58277b5,1-10
c4492cbe90fbdbf88a5aec486aa81ed5,7e7e69ea3384874304911625ac34321c,1-10
ec8ce6abb3e952a85b8551ba726a1227,087408522c31eeb1f982bc0eaf81d35f,11-50
95151403b0db4f75bfd8da0b393af853,83fa5a432ae55c253d0e60dbfa716723,11-50
6f3e29a35278d71c7f65495871231324,b56a18e0eacdf51aa2a5306b0f533204,11-50
d7322ed717dedf1eb4e6e52a37ea7bcd,f1c1592588411002af340cbaedd6fc33,
4ca82782c5372a547c104929f03fe7a9,3bf55bbad370a8fcad1d09b005e278c2,1-10
be3159ad04564bfb90db9e32851ebf9c,bbcbff5c1f1ded46c25d28119a85c6c2,51-100
42e77b63637ab381e8be5f8318cc28a2,821fa74b50ba3f7cba1e6c53e8fa6845,201-500
dc09c97fd73d7a324bdbfe7c79525f64,43dd49b4fdb9bede653e94468ff8df1e,11-50
c4015b7f368e6b4871809f49debe0579,e7f8a7fb0b77bcb3b283af5be021448f,1-10
4ca82782c5372a547c104929f03fe7a9,96ea64f3a1aa2fd00c72faacf0cb8ac9,1-10
571e0f7e2d992e738adff8b1bd43a521,6e7b33fdea3adc80ebd648fffb665bb8,11-50
6cfe0e6127fa25df2a0ef2ae1067d915,e49b8b4053df9505e1f48c3a701c0682,1-10
a9b7ba70783b617e9998dc4dd82eb3c5,1905aedab9bf2477edc068a355bba31a,1-10
ed265bc903a5a097f61d3ec064d96d2e,18997733ec258a9fcaf239cc55d53363,101-200
e5a4d6bf330f23a8707bb0d6001dfbe8,81dc9bdb52d04dc20036dbd8313ed055,11-50
66f041e16a60928b05a7e228a89c3799,138bb0696595b338afbab333c555292a,201-500
be3159ad04564bfb90db9e32851ebf9c,18d8042386b79e2c279fd162df0205c8,51-100
2387337ba1e0b0249ba90f55b2ba2521,88ae6372cfdc5df69a976e893f4d554b,201-500
eddea82ad2755b24c4e168c5fc2ebd40,6a2feef8ed6a9fe76d6b3f30f02150b4,11-50
7eacb532570ff6858afd2723755ff790,c86a7ee3d8ef0b551ed58e354a836f2b,201-500
aba3b6fd5d186d28e06ff97135cade7f,67f7fb873eaf29526a11a9b7ac33bfac,1-10
6d9c547cf146054a5a720606a7694467,437d7d1d97917cd627a34a6a0fb41136,201-500
25ddc0f8c9d3e22e03d3076f98d83cb2,f64eac11f2cd8f0efa196f8ad173178e,
4ea06fbc83cdd0a06020c35d50e1e89a,a9eb812238f753132652ae09963a05e9,51-100
cdc0d6e63aa8e41c89689f54970bb35f,df7f28ac89ca37bf1abd2f6c184fe1cf,51-100
9c82c7143c102b71c593d98d96093fde,a8abb4bb284b5b27aa7cb790dc20f80b,11-50
92fb0c6d1758261f10d052e6e2c1123c,07871915a8107172b3b5dc15a6574ad3,1-10
90db9da4fc5414ab55a9fe495d555c06,4fac9ba115140ac4f1c22da82aa0bc7f,11-50
7f1171a78ce0780a2142a6eb7bc4f3c8,854d9fca60b4bd07f9bb215d59ef5561,51-100
43dd49b4fdb9bede653e94468ff8df1e,4daa3db355ef2b0e64b472968cb70f0d,101-200
1aa48fc4880bb0c9b8a3bf979d3b917e,291597a100aadd814d197af4f4bab3a7,101-200
54e36c5ff5f6a1802925ca009f3ebb68,147702db07145348245dc5a2f2fe5683,11-50
4c22bd444899d3b6047a10b20a2f26db,90794e3b050f815354e3e29e977a88ab,51-100
a01610228fe998f515a72dd730294d87,aff1621254f7c1be92f64550478c56e6,1-10
e5e63da79fcd2bebbd7cb8bf1c1d0274,f29b38f160f87ae86df31cee1982066f,501-1000
299570476c6f0309545110c592b6a63b,b3ba8f1bee1238a2f37603d90b58898d,11-50
53e3a7161e428b65688f14b84d61c610,75fc093c0ee742f6dddaa13fff98f104,101-200
ec8ce6abb3e952a85b8551ba726a1227,e2230b853516e7b05d79744fbd4c9c13,11-50
9da187a7a191431db943a9a5a6fec6f4,b0b183c207f46f0cca7dc63b2604f5cc,1-10
df877f3865752637daa540ea9cbc474f,b706835de79a2b4e80506f582af3676a,1-10
e49b8b4053df9505e1f48c3a701c0682,076a0c97d09cf1a0ec3e19c7f2529f2b,51-100
e555ebe0ce426f7f9b2bef0706315e0c,31839b036f63806cba3f47b93af8ccb5,
b73dfe25b4b8714c029b37a6ad3006fa,e1d5be1c7f2f456670de3d53c7b54f4a,
f0adc8838f4bdedde4ec2cfad0515589,7501e5d4da87ac39d782741cd794002d,11-50
291597a100aadd814d197af4f4bab3a7,5c936263f3428a40227908d5a3847c0b,
4496bf24afe7fab6f046bf4923da8de6,b51a15f382ac914391a58850ab343b00,11-50
b5dc4e5d9b495d0196f61d45b26ef33e,fa3a3c407f82377f55c19c5d403335c7,51-100
2dace78f80bc92e6d7493423d729448e,d7a728a67d909e714c0774e22cb806f2,51-100
443cb001c138b2561a0d90720d6ce111,d81f9c1be2e08964bf9f24b15f0e4900,
b5b41fac0361d157d9673ecb926af5ae,ae0eb3eed39d2bcef4622b2499a05fe6,
64223ccf70bbb65a3a4aceac37e21016,912d2b1c7b2826caf99687388d2e8f7c,1-10
